Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2020-01-06,META,196.23,197.68,195.71,196.14,196.14,55511266
2020-01-07,META,190.77,193.44,187.44,192.37,192.37,40039550
2020-01-08,META,197.12,199.75,194.84,197.07,197.07,50157847
2020-01-09,META,194.2,198.79,192.55,195.48,195.48,51938090
2020-01-10,META,194.96,195.85,192.94,195.45,195.45,53941265
2020-01-11,META,195.88,197.76,194.54,194.98,194.98,47989120
2020-01-12,META,189.76,194.1,186.13,190.16,190.16,40625862
2020-01-13,META,196.23,197.33,195.23,196.19,196.19,52079296
2020-01-14,META,199.4,200.95,198.01,198.74,198.74,45196403
2020-01-15,META,192.91,195.0,189.29,192.4,192.4,53051726
2020-01-16,META,187.85,191.43,184.47,189.45,189.45,46593959
2020-01-17,META,188.54,188.67,188.28,188.6,188.6,25846367
2020-01-18,META,186.56,190.04,185.52,188.66,188.66,28429632
2020-01-19,META,185.06,187.8,184.69,185.59,185.59,53444449
2020-01-20,META,189.88,191.4,188.58,189.97,189.97,37135305
2020-01-21,META,194.18,197.36,191.23,195.57,195.57,56012367
2020-01-22,META,202.64,203.37,201.4,202.85,202.85,46706035
2020-01-23,META,210.43,211.1,209.09,210.23,210.23,40670515
2020-01-24,META,207.22,208.6,205.86,207.59,207.59,70988412
2020-01-25,META,203.46,204.67,202.03,203.31,203.31,49413929
2020-01-26,META,202.79,203.33,201.81,202.33,202.33,34381214
2020-01-27,META,199.29,201.78,199.22,200.44,200.44,53587361
2020-01-28,META,207.02,209.18,206.39,207.58,207.58,62959976
2020-01-29,META,208.91,213.59,208.26,209.97,209.97,44715490
2020-01-30,META,204.55,206.18,201.46,205.85,205.85,45913276
2020-01-31,META,208.18,210.97,206.65,208.28,208.28,39053079
2020-02-01,META,208.02,210.23,205.82,208.37,208.37,53908699
2020-02-02,META,204.35,212.32,200.07,204.87,204.87,55505569
2020-02-03,META,200.59,202.73,199.16,201.73,201.73,31079150
2020-02-04,META,202.94,205.24,201.0,201.16,201.16,72033098
2020-02-05,META,203.83,204.86,202.88,203.7,203.7,62996312
2020-02-06,META,200.09,202.86,198.16,202.07,202.07,47188059
2020-02-07,META,202.23,203.64,200.5,201.03,201.03,49970545
2020-02-08,META,194.62,196.99,193.08,196.77,196.77,48916661
2020-02-09,META,195.12,195.28,191.38,194.66,194.66,62327283
2020-02-10,META,199.15,201.72,197.08,198.4,198.4,53763259
2020-02-11,META,201.3,202.21,195.38,200.81,200.81,49238143
2020-02-12,META,204.09,206.18,202.17,204.57,204.57,53644260
2020-02-13,META,210.46,212.43,210.01,211.4,211.4,58808068
2020-02-14,META,213.52,214.93,209.74,212.16,212.16,53081283
2020-02-15,META,212.4,212.46,211.11,211.83,211.83,49250624
2020-02-16,META,211.63,212.38,210.77,211.95,211.95,58566651
2020-02-17,META,215.17,215.52,211.6,212.77,212.77,76706753
2020-02-18,META,215.59,216.87,213.2,214.53,214.53,55356540
2020-02-19,META,210.19,212.97,209.44,209.8,209.8,42743825
2020-02-20,META,211.66,212.68,210.7,211.3,211.3,43931746
2020-02-21,META,211.17,213.42,207.79,210.2,210.2,34690723
2020-02-22,META,208.23,210.76,205.23,207.14,207.14,53073093
2020-02-23,META,215.19,218.25,212.6,214.74,214.74,40898012
2020-02-24,META,213.97,214.19,211.97,213.93,213.93,54086847
2020-02-25,META,200.04,205.77,199.69,201.37,201.37,52404876
2020-02-26,META,201.54,203.87,200.09,202.51,202.51,37448509
2020-02-27,META,196.57,200.09,193.23,196.57,196.57,55634043
2020-02-28,META,194.56,195.44,192.21,193.7,193.7,28560331
2020-02-29,META,193.48,194.28,189.04,194.1,194.1,51698266
2020-03-01,META,185.66,186.63,184.14,184.66,184.66,55627198
2020-03-02,META,181.11,182.55,175.44,181.05,181.05,45527756
2020-03-03,META,180.79,183.6,178.75,180.96,180.96,43788407
2020-03-04,META,175.34,175.78,173.27,174.03,174.03,49475173
2020-03-05,META,176.55,181.23,175.44,176.24,176.24,45347545
2020-03-06,META,173.92,176.88,173.85,174.27,174.27,57834681
2020-03-07,META,171.43,174.74,168.99,172.13,172.13,29321816
2020-03-08,META,166.86,168.81,166.26,168.16,168.16,47803129
2020-03-09,META,171.44,173.37,168.85,172.04,172.04,45443375
2020-03-10,META,174.36,176.19,171.62,174.57,174.57,33544877
2020-03-11,META,172.44,174.1,172.06,173.21,173.21,57200135
2020-03-12,META,171.09,172.4,169.77,171.79,171.79,40659944
2020-03-13,META,166.31,167.26,164.65,166.25,166.25,35526039
2020-03-14,META,165.94,167.5,164.06,164.45,164.45,37841560
2020-03-15,META,161.25,161.53,159.8,160.01,160.01,33036837
2020-03-16,META,162.1,163.96,160.09,161.16,161.16,38705144
2020-03-17,META,162.71,165.63,160.35,162.17,162.17,58881573
2020-03-18,META,163.74,166.33,163.58,165.01,165.01,57810089
2020-03-19,META,163.45,164.82,162.35,162.92,162.92,50177525
2020-03-20,META,162.13,162.33,159.32,160.81,160.81,42841740
2020-03-21,META,161.82,163.98,158.24,161.21,161.21,53086752
2020-03-22,META,162.64,162.75,162.4,162.72,162.72,60177959
2020-03-23,META,163.32,164.02,162.37,162.69,162.69,41960796
2020-03-24,META,165.96,167.19,165.43,166.65,166.65,46460486
2020-03-25,META,168.79,171.42,167.41,169.06,169.06,51693774
2020-03-26,META,166.79,166.81,166.18,166.44,166.44,61884749
2020-03-27,META,164.74,166.01,164.07,164.26,164.26,38044246
2020-03-28,META,162.01,165.02,161.85,162.08,162.08,66546683
2020-03-29,META,162.48,165.3,161.77,162.8,162.8,43572784
2020-03-30,META,164.09,167.6,162.55,164.33,164.33,60949340
2020-03-31,META,170.73,171.15,168.95,170.37,170.37,58498203
2020-04-01,META,175.91,176.24,174.65,175.95,175.95,55374620
2020-04-02,META,171.16,172.17,169.5,170.5,170.5,51382252
2020-04-03,META,176.5,177.57,174.69,175.73,175.73,41203261
2020-04-04,META,176.78,179.59,174.44,177.67,177.67,41209837
2020-04-05,META,177.02,178.59,174.16,177.01,177.01,33145076
2020-04-06,META,175.65,178.34,174.8,175.88,175.88,54277689
2020-04-07,META,173.55,179.93,173.09,174.9,174.9,51116941
2020-04-08,META,171.28,171.56,167.83,171.06,171.06,39297445
2020-04-09,META,175.47,176.11,171.86,173.78,173.78,48442446
2020-04-10,META,174.43,177.33,171.22,173.48,173.48,39336369
2020-04-11,META,173.49,173.94,172.57,173.25,173.25,58205768
2020-04-12,META,178.21,178.8,174.31,176.72,176.72,53582345
2020-04-13,META,182.94,184.64,181.67,183.38,183.38,51914420
2020-04-14,META,182.56,187.59,180.53,183.4,183.4,46096958
2020-04-15,META,187.33,188.4,185.66,187.43,187.43,56568058
2020-04-16,META,193.55,194.72,189.68,192.52,192.52,46483257
2020-04-17,META,201.14,204.23,199.91,200.02,200.02,53630984
2020-04-18,META,194.7,197.17,193.16,196.97,196.97,42161582
2020-04-19,META,195.44,195.59,193.72,195.57,195.57,47797904
2020-04-20,META,188.99,194.39,188.15,188.7,188.7,59191861
2020-04-21,META,185.36,187.51,178.59,184.7,184.7,48486370
2020-04-22,META,173.98,174.09,169.66,174.08,174.08,69248383
2020-04-23,META,174.33,177.64,171.2,175.07,175.07,37708289
2020-04-24,META,168.53,169.09,165.92,167.02,167.02,53010012
2020-04-25,META,169.01,169.46,168.76,168.94,168.94,43914081
2020-04-26,META,169.01,169.2,166.29,168.78,168.78,36550133
2020-04-27,META,172.17,173.45,170.29,172.44,172.44,35268541
2020-04-28,META,169.34,170.66,167.15,169.53,169.53,51795233
2020-04-29,META,176.15,180.4,173.94,175.8,175.8,34904483
2020-04-30,META,175.92,180.39,173.39,176.61,176.61,42581793
2020-05-01,META,176.37,177.9,176.11,176.16,176.16,39751051
2020-05-02,META,173.63,175.77,172.88,173.63,173.63,42265850
2020-05-03,META,175.54,177.45,171.11,175.88,175.88,46411736
2020-05-04,META,178.03,178.9,177.98,178.7,178.7,48063163
2020-05-05,META,187.22,188.6,183.6,187.5,187.5,54319965
2020-05-06,META,191.28,196.6,191.21,191.79,191.79,50171838
2020-05-07,META,196.52,197.27,192.9,194.56,194.56,38330821
2020-05-08,META,195.8,196.87,193.81,195.33,195.33,54653840
2020-05-09,META,194.62,196.45,189.89,195.5,195.5,52357870
2020-05-10,META,195.79,196.78,194.85,195.61,195.61,48896168
2020-05-11,META,194.42,196.94,194.32,195.8,195.8,42641464
2020-05-12,META,198.51,199.6,198.28,199.17,199.17,57462775
2020-05-13,META,203.46,207.74,200.33,202.75,202.75,65273082
2020-05-14,META,201.04,202.83,196.89,200.8,200.8,42612847
2020-05-15,META,198.28,200.53,196.82,198.63,198.63,49889936
2020-05-16,META,196.1,197.44,190.91,195.57,195.57,61256799
2020-05-17,META,195.91,197.1,195.27,196.52,196.52,44866869
2020-05-18,META,198.21,200.09,197.1,199.6,199.6,47124158
2020-05-19,META,198.64,200.44,196.31,198.78,198.78,39819623
2020-05-20,META,200.45,202.36,199.89,200.04,200.04,40903678
2020-05-21,META,204.43,206.95,201.93,205.61,205.61,36423012
2020-05-22,META,212.72,213.02,210.76,212.15,212.15,59076118
2020-05-23,META,209.48,211.31,207.31,208.65,208.65,57582823
2020-05-24,META,212.89,215.13,211.31,212.26,212.26,51568987
2020-05-25,META,210.08,215.13,207.03,208.65,208.65,44904334
2020-05-26,META,195.41,198.01,195.35,196.78,196.78,65731360
2020-05-27,META,203.3,203.94,202.73,202.86,202.86,23449179
2020-05-28,META,197.31,198.52,196.64,197.21,197.21,41075350
2020-05-29,META,202.39,204.29,198.92,200.9,200.9,44407742
2020-05-30,META,205.38,206.43,204.48,205.23,205.23,48785128
2020-05-31,META,201.61,203.69,200.72,201.7,201.7,58933472
2020-06-01,META,204.36,207.51,203.64,204.67,204.67,65095468
2020-06-02,META,206.43,208.28,206.25,206.45,206.45,47962404
2020-06-03,META,201.03,202.87,199.86,201.25,201.25,63062804
2020-06-04,META,197.99,198.25,194.4,196.31,196.31,57577547
2020-06-05,META,194.48,195.35,192.89,194.56,194.56,57239970
2020-06-06,META,192.06,194.51,189.74,193.45,193.45,38467398
2020-06-07,META,196.88,202.65,195.65,198.06,198.06,46961365
2020-06-08,META,196.89,197.66,195.41,197.2,197.2,64761148
2020-06-09,META,191.8,193.03,189.92,191.38,191.38,39762655
2020-06-10,META,194.3,196.45,192.58,195.27,195.27,50347412
2020-06-11,META,189.9,190.9,187.49,188.25,188.25,52557842
2020-06-12,META,192.47,195.67,189.03,190.6,190.6,57430096
2020-06-13,META,190.83,192.61,187.45,190.08,190.08,67497665
2020-06-14,META,183.11,184.64,179.59,184.16,184.16,46917433
2020-06-15,META,185.36,185.91,181.87,184.04,184.04,45827651
2020-06-16,META,189.15,192.8,187.69,189.08,189.08,43551910
2020-06-17,META,188.47,190.54,180.03,189.28,189.28,60186245
2020-06-18,META,191.94,195.56,189.83,192.54,192.54,68816212
2020-06-19,META,198.12,201.81,196.13,199.6,199.6,40560593
2020-06-20,META,200.32,205.05,196.5,200.89,200.89,49935384
2020-06-21,META,210.3,211.24,204.55,208.74,208.74,47820316
2020-06-22,META,206.26,206.45,205.92,206.05,206.05,55236847
2020-06-23,META,201.47,202.35,200.65,201.05,201.05,59574098
2020-06-24,META,195.86,196.36,194.85,196.13,196.13,58998294
2020-06-25,META,192.77,194.68,190.66,193.31,193.31,45075558
2020-06-26,META,197.01,197.16,192.91,195.08,195.08,66713540
2020-06-27,META,199.08,200.37,196.51,199.09,199.09,42199568
2020-06-28,META,198.89,200.5,195.06,196.68,196.68,39560790
2020-06-29,META,199.03,201.19,197.55,198.89,198.89,36196101
2020-06-30,META,197.01,197.41,193.35,195.68,195.68,48503190
2020-07-01,META,191.6,193.75,190.51,191.89,191.89,52009257
2020-07-02,META,192.31,193.89,191.18,193.85,193.85,43515851
2020-07-03,META,193.83,197.05,191.53,194.37,194.37,61818282
2020-07-04,META,191.52,192.6,191.23,192.44,192.44,43911768
2020-07-05,META,187.88,188.68,186.58,187.92,187.92,56651060
2020-07-06,META,190.84,192.82,189.46,192.05,192.05,37795857
2020-07-07,META,191.43,192.14,187.43,190.41,190.41,55488785
2020-07-08,META,190.0,190.85,187.15,188.91,188.91,68588026
2020-07-09,META,189.91,191.53,187.65,189.89,189.89,55172754
2020-07-10,META,191.79,193.88,190.04,192.28,192.28,43312217
2020-07-11,META,187.37,190.32,186.54,186.83,186.83,45527548
2020-07-12,META,191.01,193.5,190.02,191.38,191.38,59999910
2020-07-13,META,198.2,199.85,192.76,199.27,199.27,50665888
2020-07-14,META,200.3,200.38,196.11,199.51,199.51,61322873
2020-07-15,META,191.12,193.83,190.44,191.52,191.52,43063035
2020-07-16,META,194.06,197.27,193.53,194.89,194.89,48170767
2020-07-17,META,190.65,191.53,189.36,190.04,190.04,47086679
2020-07-18,META,192.97,193.52,190.57,191.83,191.83,55652002
2020-07-19,META,195.24,197.02,194.3,195.2,195.2,53428534
2020-07-20,META,201.81,203.93,201.15,202.3,202.3,51104687
2020-07-21,META,209.23,211.83,207.24,208.43,208.43,62562213
2020-07-22,META,207.83,210.74,206.36,209.03,209.03,59944102
2020-07-23,META,211.69,213.43,208.59,209.1,209.1,41842939
2020-07-24,META,205.37,206.37,201.59,205.02,205.02,64663118
2020-07-25,META,206.4,209.01,203.8,207.62,207.62,44369338
2020-07-26,META,212.78,212.89,210.79,212.28,212.28,49057561
2020-07-27,META,214.18,216.08,212.52,213.08,213.08,50448231
2020-07-28,META,214.93,218.75,213.48,215.91,215.91,34820508
2020-07-29,META,221.28,224.88,220.22,221.46,221.46,53791236
2020-07-30,META,219.12,220.74,218.65,219.1,219.1,40629423
2020-07-31,META,219.33,223.02,213.39,217.79,217.79,60910279
2020-08-01,META,219.89,221.1,215.01,218.88,218.88,55844887
2020-08-02,META,213.27,217.59,211.99,214.76,214.76,51394524
2020-08-03,META,218.85,219.77,217.96,218.12,218.12,44885624
2020-08-04,META,216.15,218.05,213.83,217.2,217.2,41833869
2020-08-05,META,222.89,223.43,218.98,222.77,222.77,31927376
2020-08-06,META,224.29,225.8,219.68,223.41,223.41,57349359
2020-08-07,META,219.38,224.82,216.62,219.35,219.35,55282699
2020-08-08,META,218.7,221.48,217.09,217.93,217.93,61189122
2020-08-09,META,227.69,229.48,226.27,227.62,227.62,50192593
2020-08-10,META,227.72,230.46,226.56,226.81,226.81,65336228
2020-08-11,META,234.74,235.95,232.32,233.75,233.75,41876186
2020-08-12,META,236.75,239.8,234.19,238.19,238.19,58235461
2020-08-13,META,239.86,242.6,234.85,238.27,238.27,64608187
2020-08-14,META,237.57,241.47,232.61,238.96,238.96,39163341
2020-08-15,META,238.62,239.72,237.44,239.29,239.29,46959347
2020-08-16,META,233.85,236.02,233.22,233.92,233.92,63427769
2020-08-17,META,234.71,238.07,231.3,232.65,232.65,38888762
2020-08-18,META,233.75,234.89,230.3,232.41,232.41,62084399
2020-08-19,META,228.04,230.44,227.69,228.81,228.81,43139384
2020-08-20,META,227.12,230.75,225.38,227.2,227.2,45213078
2020-08-21,META,214.52,216.14,210.9,214.55,214.55,44145549
2020-08-22,META,210.37,211.76,208.2,209.84,209.84,55095013
2020-08-23,META,203.97,209.02,202.79,205.47,205.47,47357907
2020-08-24,META,205.98,207.98,203.9,205.46,205.46,53661465
2020-08-25,META,203.18,203.7,203.17,203.37,203.37,57355668
2020-08-26,META,203.81,208.14,203.05,205.36,205.36,68286252
2020-08-27,META,201.65,202.94,200.53,201.86,201.86,51782397
2020-08-28,META,207.99,209.66,201.8,207.51,207.51,50785732
2020-08-29,META,206.57,207.54,201.71,205.12,205.12,41293572
2020-08-30,META,211.2,213.92,206.97,210.98,210.98,38673927
2020-08-31,META,214.84,218.63,213.12,216.37,216.37,55036366
2020-09-01,META,216.33,216.83,215.05,216.51,216.51,56682481
2020-09-02,META,223.26,223.31,220.1,221.25,221.25,56135361
2020-09-03,META,215.45,218.35,215.18,216.19,216.19,37918075
2020-09-04,META,209.8,212.19,207.38,209.74,209.74,51108805
2020-09-05,META,218.06,218.47,212.46,218.17,218.17,45526370
2020-09-06,META,223.62,225.48,220.86,221.89,221.89,60468790
2020-09-07,META,219.4,222.49,217.73,221.94,221.94,40525771
2020-09-08,META,219.53,226.49,217.28,220.81,220.81,49962514
2020-09-09,META,228.84,229.65,227.68,227.87,227.87,55661773
2020-09-10,META,232.65,235.22,231.58,232.27,232.27,40028564
2020-09-11,META,232.21,235.0,228.87,231.97,231.97,54473862
2020-09-12,META,229.9,230.91,226.4,230.09,230.09,62617611
2020-09-13,META,223.79,226.3,222.45,224.39,224.39,49585420
2020-09-14,META,218.54,220.42,217.93,219.29,219.29,67037271
2020-09-15,META,215.16,216.51,212.95,216.27,216.27,35531170
2020-09-16,META,222.37,224.2,218.81,222.56,222.56,57065207
2020-09-17,META,221.99,223.99,221.09,221.8,221.8,45134187
2020-09-18,META,220.61,224.75,214.59,221.35,221.35,36365957
2020-09-19,META,220.19,226.59,219.97,222.16,222.16,51743675
2020-09-20,META,228.22,228.56,225.6,227.76,227.76,64990120
2020-09-21,META,230.55,232.08,230.22,231.99,231.99,46543463
2020-09-22,META,236.55,237.01,234.91,235.57,235.57,64989584
2020-09-23,META,240.06,243.97,239.14,239.97,239.97,56980834
2020-09-24,META,227.04,227.98,226.25,226.75,226.75,40926190
2020-09-25,META,227.65,228.67,223.89,226.08,226.08,41936687
2020-09-26,META,229.51,230.32,229.49,229.51,229.51,56416252
2020-09-27,META,216.18,218.63,211.76,217.72,217.72,44694196
2020-09-28,META,216.59,218.99,216.0,217.49,217.49,60092949
2020-09-29,META,212.7,214.88,207.55,213.32,213.32,51417117
2020-09-30,META,218.41,220.31,214.59,217.31,217.31,50216055
2020-10-01,META,221.08,221.72,218.39,220.91,220.91,42608634
2020-10-02,META,221.73,222.17,217.15,219.94,219.94,43306439
2020-10-03,META,216.2,218.13,215.23,215.81,215.81,42639347
2020-10-04,META,206.96,207.27,205.58,206.65,206.65,43270127
2020-10-05,META,203.83,206.93,203.4,203.42,203.42,54245850
2020-10-06,META,200.56,204.07,198.73,202.12,202.12,57107740
2020-10-07,META,201.98,203.79,198.12,201.38,201.38,59885261
2020-10-08,META,200.32,201.95,199.8,201.64,201.64,57090297
2020-10-09,META,207.0,211.45,203.36,207.1,207.1,54193418
2020-10-10,META,201.85,204.2,198.9,203.79,203.79,48385721
2020-10-11,META,205.07,208.16,202.08,203.93,203.93,50980804
2020-10-12,META,207.68,210.9,205.15,208.13,208.13,37081925
2020-10-13,META,211.67,212.86,208.79,210.12,210.12,34765579
2020-10-14,META,211.58,214.64,210.44,210.87,210.87,57159171
2020-10-15,META,199.83,200.53,197.08,198.5,198.5,45872807
2020-10-16,META,192.17,192.33,191.6,191.66,191.66,60876069
2020-10-17,META,196.45,196.75,193.24,194.58,194.58,48115831
2020-10-18,META,197.2,200.09,196.18,196.2,196.2,66095416
2020-10-19,META,196.17,197.13,193.39,195.26,195.26,41902394
2020-10-20,META,192.13,195.08,191.59,192.11,192.11,52528766
2020-10-21,META,199.37,200.62,196.65,198.97,198.97,40353424
2020-10-22,META,200.72,200.88,196.1,198.31,198.31,59637378
2020-10-23,META,192.75,193.03,191.82,192.45,192.45,42458875
2020-10-24,META,187.7,188.34,185.48,188.15,188.15,68173108
2020-10-25,META,194.24,196.19,192.62,193.41,193.41,52099260
2020-10-26,META,191.51,192.89,189.94,190.96,190.96,60251346
2020-10-27,META,188.38,189.69,185.74,187.51,187.51,55321161
2020-10-28,META,192.53,192.57,191.47,192.07,192.07,51364269
2020-10-29,META,186.57,187.89,186.42,187.74,187.74,50113323
2020-10-30,META,190.07,191.35,189.8,190.28,190.28,68233589
2020-10-31,META,192.82,193.5,190.18,190.59,190.59,41005520
2020-11-01,META,184.17,186.71,183.44,185.09,185.09,44738346
2020-11-02,META,186.97,187.13,181.92,185.78,185.78,38241890
2020-11-03,META,184.72,186.95,180.58,185.22,185.22,35568847
2020-11-04,META,186.25,186.68,182.32,184.82,184.82,38028334
2020-11-05,META,190.41,192.81,187.6,191.0,191.0,60110970
2020-11-06,META,194.94,198.86,194.68,195.87,195.87,53351261
2020-11-07,META,198.76,202.2,195.6,197.3,197.3,39033749
2020-11-08,META,200.2,202.31,198.98,200.68,200.68,35543897
2020-11-09,META,200.06,202.42,198.78,200.84,200.84,66881570
2020-11-10,META,202.84,205.68,201.04,202.31,202.31,35117417
2020-11-11,META,201.68,208.1,198.74,203.12,203.12,71639763
2020-11-12,META,203.93,204.87,201.58,203.37,203.37,37844567
2020-11-13,META,192.27,195.84,189.43,193.03,193.03,68156774
2020-11-14,META,188.83,190.62,184.67,187.61,187.61,46097324
2020-11-15,META,186.13,188.42,185.25,185.44,185.44,43140654
2020-11-16,META,186.99,188.19,186.59,187.19,187.19,70360428
2020-11-17,META,184.67,186.71,184.4,185.63,185.63,35847660
2020-11-18,META,193.57,194.65,193.27,193.92,193.92,67301167
2020-11-19,META,187.66,191.58,187.16,187.4,187.4,37646660
2020-11-20,META,185.28,187.74,184.46,185.08,185.08,58266517
2020-11-21,META,178.47,180.64,175.91,179.77,179.77,50688746
2020-11-22,META,181.06,183.07,179.71,180.81,180.81,56882851
2020-11-23,META,179.57,181.01,176.24,177.81,177.81,55496698
2020-11-24,META,178.38,178.79,176.15,178.09,178.09,66133589
2020-11-25,META,182.51,183.47,180.52,181.27,181.27,51973684
2020-11-26,META,186.44,186.8,182.55,185.36,185.36,67796618
2020-11-27,META,186.85,188.19,184.03,187.43,187.43,60553530
2020-11-28,META,181.71,182.35,179.82,181.91,181.91,51065446
2020-11-29,META,184.19,184.28,184.04,184.22,184.22,48109420
2020-11-30,META,177.32,178.44,176.88,178.01,178.01,48441909
2020-12-01,META,176.09,177.73,175.55,176.86,176.86,50051431
2020-12-02,META,178.09,180.08,175.6,178.25,178.25,75974372
2020-12-03,META,173.77,175.12,173.14,174.22,174.22,55208656
2020-12-04,META,172.88,172.99,172.14,172.68,172.68,52454097
2020-12-05,META,176.3,176.35,174.42,176.32,176.32,59613603
2020-12-06,META,180.31,183.55,179.22,181.91,181.91,41143476
2020-12-07,META,183.78,185.31,182.01,182.82,182.82,58713536
2020-12-08,META,178.78,179.44,177.36,178.91,178.91,41208468
2020-12-09,META,179.14,180.29,176.89,178.42,178.42,56521678
2020-12-10,META,174.03,176.08,172.07,175.44,175.44,56559605
2020-12-11,META,175.07,176.12,174.88,175.43,175.43,39315625
2020-12-12,META,174.02,176.57,172.57,174.21,174.21,54105067
2020-12-13,META,173.98,175.83,171.23,174.25,174.25,41620207
2020-12-14,META,174.7,175.19,173.9,175.12,175.12,36297434
2020-12-15,META,176.14,179.24,174.87,175.1,175.1,50416812
2020-12-16,META,183.88,185.02,181.71,182.84,182.84,59565494
2020-12-17,META,180.12,180.72,178.22,179.15,179.15,47432661
2020-12-18,META,178.18,178.62,176.16,176.89,176.89,49198629
2020-12-19,META,176.66,178.58,175.57,177.57,177.57,58452803
2020-12-20,META,172.89,177.86,170.35,174.43,174.43,63615382
2020-12-21,META,174.92,175.86,174.38,174.48,174.48,49252187
2020-12-22,META,178.26,180.75,177.02,178.13,178.13,43822037
2020-12-23,META,175.72,178.5,175.0,176.36,176.36,42015272
2020-12-24,META,177.4,178.01,174.05,177.48,177.48,59130708
2020-12-25,META,176.33,178.47,175.08,177.58,177.58,38289589
2020-12-26,META,185.2,185.29,183.95,185.18,185.18,54967377
2020-12-27,META,182.85,185.26,179.11,180.9,180.9,36095709
2020-12-28,META,182.74,183.82,179.82,181.64,181.64,43499062
2020-12-29,META,179.45,182.75,176.01,180.0,180.0,56559191
2020-12-30,META,174.5,178.87,173.54,175.34,175.34,65107316
2020-12-31,META,175.22,178.07,173.06,176.27,176.27,51040464
2021-01-01,META,184.2,185.46,181.97,183.45,183.45,56273984
2021-01-02,META,184.72,185.99,184.01,184.24,184.24,41831384
2021-01-03,META,177.21,179.87,176.14,176.33,176.33,53330021
2021-01-04,META,177.23,177.96,176.4,177.48,177.48,57349648
2021-01-05,META,183.85,183.97,181.97,183.64,183.64,54359463
2021-01-06,META,185.91,187.1,185.36,186.09,186.09,56709926
2021-01-07,META,190.33,190.56,187.51,189.48,189.48,43880869
2021-01-08,META,194.09,194.75,190.86,191.74,191.74,44439474
2021-01-09,META,187.37,191.92,184.83,188.0,188.0,27698697
2021-01-10,META,185.91,188.66,183.35,187.01,187.01,52010669
2021-01-11,META,182.86,184.8,182.78,183.4,183.4,51728916
2021-01-12,META,188.53,190.42,187.93,190.35,190.35,59465485
2021-01-13,META,192.27,192.93,189.92,191.7,191.7,62112654
2021-01-14,META,195.66,198.13,193.95,194.77,194.77,64809924
2021-01-15,META,196.02,196.25,195.97,196.24,196.24,44806086
2021-01-16,META,202.94,203.13,201.85,202.64,202.64,79798545
2021-01-17,META,197.22,200.79,196.76,198.05,198.05,52455184
2021-01-18,META,195.68,196.49,194.7,196.21,196.21,53101758
2021-01-19,META,201.26,203.04,198.41,200.58,200.58,52828281
2021-01-20,META,199.18,200.73,198.13,199.95,199.95,57316723
2021-01-21,META,202.04,204.38,198.45,201.33,201.33,45730196
2021-01-22,META,196.47,201.8,195.71,196.9,196.9,46749035
2021-01-23,META,196.0,197.68,195.72,196.15,196.15,60755949
2021-01-24,META,196.28,198.06,195.2,197.38,197.38,50529394
2021-01-25,META,202.48,202.81,198.88,202.63,202.63,58762059
2021-01-26,META,206.97,207.98,200.89,204.96,204.96,58326657
2021-01-27,META,198.88,202.29,197.51,198.43,198.43,46362154
2021-01-28,META,195.04,197.4,193.64,195.38,195.38,55451408
2021-01-29,META,191.42,192.22,189.52,191.6,191.6,36882795
2021-01-30,META,194.58,194.73,192.6,193.49,193.49,51556753
2021-01-31,META,193.94,198.84,191.63,193.7,193.7,41547698
2021-02-01,META,194.47,195.71,193.79,194.29,194.29,36992649
2021-02-02,META,201.18,203.71,199.25,199.91,199.91,44045756
2021-02-03,META,201.52,205.81,198.96,200.47,200.47,52949347
2021-02-04,META,199.29,202.0,199.01,199.1,199.1,41138873
2021-02-05,META,193.15,193.63,191.41,192.65,192.65,60260141
2021-02-06,META,190.9,191.06,190.23,191.03,191.03,52358650
2021-02-07,META,194.31,196.38,193.98,195.43,195.43,51537638
2021-02-08,META,198.89,199.84,197.41,198.84,198.84,44956347
2021-02-09,META,199.78,200.29,199.13,200.03,200.03,54710804
2021-02-10,META,200.75,200.78,197.14,200.35,200.35,50313684
2021-02-11,META,200.85,202.04,198.21,200.61,200.61,56246066
2021-02-12,META,199.68,200.24,199.5,199.51,199.51,45507146
2021-02-13,META,196.11,197.29,195.33,195.65,195.65,54104602
2021-02-14,META,192.19,198.04,191.17,193.35,193.35,56234171
2021-02-15,META,201.64,202.25,200.72,200.85,200.85,41673927
2021-02-16,META,204.97,206.03,202.26,204.39,204.39,36787662
2021-02-17,META,208.55,209.0,206.71,208.42,208.42,35364968
2021-02-18,META,212.48,214.41,211.62,212.44,212.44,47631821
2021-02-19,META,216.26,217.98,214.83,215.47,215.47,56145472
2021-02-20,META,220.13,221.38,217.18,220.25,220.25,43455542
2021-02-21,META,222.96,227.13,220.44,223.02,223.02,22421463
2021-02-22,META,214.74,215.87,212.8,214.17,214.17,51478220
2021-02-23,META,204.05,204.56,203.23,203.33,203.33,50208414
2021-02-24,META,205.3,209.18,200.79,205.33,205.33,62008008
2021-02-25,META,199.71,200.53,197.56,200.06,200.06,28407310
2021-02-26,META,196.32,198.62,195.39,198.06,198.06,50796940
2021-02-27,META,194.93,196.88,194.04,195.66,195.66,55513983
2021-02-28,META,194.41,195.2,193.44,194.97,194.97,28232202
2021-03-01,META,196.81,196.93,196.21,196.51,196.51,24338806
2021-03-02,META,196.52,196.55,194.18,194.78,194.78,50169061
2021-03-03,META,196.81,197.26,195.33,196.16,196.16,66766508
